id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,civilians_dead,civilians_wounded,agents_dead,agents_wounded,men_dead,men_wounded,women_dead,women_wounded,kids_dead,kids_wounded,teenagers_dead,teenagers_wounded,elderly_dead,elderly_wounded
30461,"Complexo do Chapadão, Guadalupe, Rio de Janeiro - RJ, 21660-320, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,COMPLEXO DO CHAPADAO,-22.8337850000,-43.3747520000,"07/09/2019, 18:36:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30463,"R. Água Doce, 40 - Cordovil, Rio de Janeiro - RJ, 21010-200, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CORDOVIL,,CIDADE ALTA (COMPLEXO DE ISRAEL),-22.8196976000,-43.2943395000,"07/09/2019, 21:03:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30465,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,VILA ALIANCA,-22.8694071000,-43.4790849000,"08/09/2019, 00:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30467,"Complexo do Chapadão, Costa Barros, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,COMPLEXO DO CHAPADAO,-22.8246651000,-43.3726098000,"08/09/2019, 00:30:00",true,true,PM,Operação policial,,,false,1,4,0,0,0,0,0,0,0,0,0,0,0,0
30466,"Morro do Palácio - Ingá, Niterói - RJ, 24416-006, Brasil",Sudeste,Rio de Janeiro,Niterói,INGA,,MORRO DO PALACIO,-22.9062633000,-43.1282499000,"08/09/2019, 02:30:00",true,true,PM,Operação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30468,"Morro do Inferninho, Piratininga, Niterói - RJ, 24350-225, Brasil",Sudeste,Rio de Janeiro,Niterói,PIRATININGA,,MORRO DO INFERNINHO,-22.9409190000,-43.0603200000,"08/09/2019, 03:30:00",true,true,PM,Ação policial,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30464,"Leão, Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8582300000,-43.4875339000,"08/09/2019, 03:58:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30469,"Favela da Ficap, Pavuna, Rio de Janeiro - RJ, 21535-510, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PAVUNA,,FAVELA DA FICAP,-22.8047127000,-43.3378869000,"08/09/2019, 04:30:00",true,true,PM,Operação policial,,,false,0,4,0,0,0,0,0,0,0,0,0,0,0,0
30496,"Estr. do Pontal - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RECREIO DOS BANDEIRANTES,,,-23.0324774000,-43.4713471000,"08/09/2019, 10:00:00",false,false,,Homicidio/Tentativa,,,false,0,2,0,0,0,0,0,0,0,0,0,0,0,0
30479,"Jardim Nova República, São Gonçalo - RJ, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,JARDIM NOVA REPUBLICA,,,-22.8509348000,-43.0044623000,"08/09/2019, 13:00:00",true,true,N�o identificado,Ação policial,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30475,"Morro do São João - Engenho Novo, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ENGENHO NOVO,,MORRO SAO JOAO,-22.9079866000,-43.2660959000,"08/09/2019, 13:11:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30474,"Tangará - Taquara, Rio de Janeiro - RJ, 22775-780, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9433273000,-43.3709717000,"08/09/2019, 14:09:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30476,"Morro do São João, Engenho Novo, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ENGENHO NOVO,,MORRO SAO JOAO,-22.9078627000,-43.2659281000,"08/09/2019, 14:30:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30477,"13 - Cidade de Deus, Rio de Janeiro - RJ, 22775-590, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9465670000,-43.3697919000,"08/09/2019, 15:10:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30478,"Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8604006000,-43.4884116000,"08/09/2019, 15:31:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30480,"Praça Miami, Vila Kennedy, Rio de Janeiro  - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8561214000,-43.4929487000,"08/09/2019, 16:37:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30481,"Karatê, Cidade de Deus, Rio de Janeiro - RJ, 22773-080, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9486937000,-43.3689050000,"08/09/2019, 16:47:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30489,"Estr. Doná Guaxindiba - Guaxindiba, São Gonçalo - RJ, 24725, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,BOM RETIRO,,,-22.8060427000,-42.9716216000,"08/09/2019, 17:00:00",true,true,PM,Ação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30482,"15, Cidade de Deus, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9465479000,-43.3697197000,"08/09/2019, 20:10:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30483,"Rampa, Barrão e Pedra, Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8604006000,-43.4884116000,"08/09/2019, 20:27:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30488,"Estr. Coelho, São Gonçalo - RJ, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,COELHO,,,-22.8372995000,-42.9905865000,"08/09/2019, 22:00:00",true,true,PM,Ação policial,,,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30499,"Estr. da Boa Esperança - Bom Pastor, Belford Roxo - RJ, 26110-120, Brasil",Sudeste,Rio de Janeiro,Belford Roxo,BOM PASTOR,,,-22.7588058000,-43.3889002000,"08/09/2019, 23:00:00",true,true,N�o identificado,Ação policial,,Perseguição,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30484,"69, Cidade de Deus, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9465479000,-43.3697197000,"09/09/2019, 03:04:00",true,true,PM,Operação policial,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30492,"Morro do Castelar - Piam, Belford Roxo - RJ, 26116-170, Brasil",Sudeste,Rio de Janeiro,Belford Roxo,PIAM,,MORRO DO CASTELAR,-22.7515940000,-43.4011970000,"09/09/2019, 05:14:00",true,true,PM,Operação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30486,"Morro do 18, Água Santa, Rio de Janeiro - RJ, 20745-130, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,AGUA SANTA,,MORRO DO 18 (COMPLEXO DO 18),-22.9083251000,-43.3165725000,"09/09/2019, 05:57:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30490,"Vila Cruzeiro - Complexo da Penha, Rio de Janeiro - RJ, 21072-700, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA,,VILA CRUZEIRO (COMPLEXO DA PENHA),-22.8487441000,-43.2828813000,"09/09/2019, 06:30:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30491,"Jacaré, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,JACARE,,,-22.8923272000,-43.2581953000,"09/09/2019, 07:16:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30495,"Comunidade da Bacia - Ambaí, Nova Iguaçu - RJ, 26040-480, Brasil",Sudeste,Rio de Janeiro,Nova Iguaçu,AMBAI,,COMUNIDADE DA BACIA,-22.7132610000,-43.4440210000,"09/09/2019, 07:28:00",true,true,PM,Operação policial,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30493,"R. Bariri - Olaria, Rio de Janeiro - RJ, 21021-270, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,OLARIA,,,-22.8423362000,-43.2666635000,"09/09/2019, 08:18:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30494,"Av. Min. Edgard Romero - Madureira, Rio de Janeiro - RJ, 21360-201, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MADUREIRA,,,-22.8704825000,-43.3358328000,"09/09/2019, 08:30:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30497,"R. Cel. Leôncio - Engenhoca, Niterói - RJ, 24130-081, Brasil",Sudeste,Rio de Janeiro,Niterói,ENGENHOCA,,MORRO CORONEL LEONCIO,-22.8729036000,-43.0899816000,"09/09/2019, 09:30:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30500,"Vidigal, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIDIGAL,,VIDIGAL,-22.9939022000,-43.2358343000,"09/09/2019, 13:00:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30501,"Cidade de Deus, Rio de Janeiro - RJ, 22775-740, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9464630000,-43.3693800000,"09/09/2019, 13:27:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30502,"R. Guaporé - Brás de Pina, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BRAS DE PINA,,QUITUNGO-GUAPORE,-22.8343217000,-43.2914454000,"09/09/2019, 14:20:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30503,"Morro do São João, Engenho Novo, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ENGENHO NOVO,,MORRO SAO JOAO,-22.9078627000,-43.2659281000,"09/09/2019, 16:50:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30504,"Fonseca, Niterói - RJ, Brasil",Sudeste,Rio de Janeiro,Niterói,FONSECA,,,-22.8813000000,-43.0870152000,"09/09/2019, 18:27:00",true,true,N�o identificado,Ação policial,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30505,"Morro do Girassol, Colubandê, São Gonçalo - RJ, 24451-320, Brasil",Sudeste,Rio de Janeiro,São Gonçalo,COLUBANDE,,MORRO DO GIRASSOL,-22.8308940000,-43.0118950000,"09/09/2019, 18:44:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30507,"Engenho Pequeno, Nova Iguaçu - RJ, Brasil",Sudeste,Rio de Janeiro,Nova Iguaçu,ENGENHO PEQUENO,,,-22.7503668000,-43.4247372000,"09/09/2019, 19:21:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30508,"Fonseca, Niterói - RJ, Brasil",Sudeste,Rio de Janeiro,Niterói,FONSECA,,,-22.8813000000,-43.0870152000,"09/09/2019, 19:30:00",true,true,N�o identificado,Ação policial,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30509,"Av. Brasil, Guadalupe, Rio de Janeiro - RJ, 21670-900, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,,-22.8410586000,-43.3689914000,"09/09/2019, 20:55:00",false,false,,Não identificado,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30523,"Jacarezinho, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,JACAREZINHO,,JACAREZINHO,-22.8875573000,-43.2581953000,"09/09/2019, 21:00:00",true,true,N�o identificado,Operação policial,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30521,"R. Seis - Inoã, Maricá - RJ, Brasil",Sudeste,Rio de Janeiro,Maricá,CHACARAS DE INOA,,FAVELA BEIRA-RIO,-22.9184772000,-42.9378646000,"09/09/2019, 23:00:00",false,false,,Tentativa/Roubo,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
