id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre
75971,"Jardim Carioca, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,JARDIM CARIOCA,,,-22.8057705,-43.1932173,"14/02/2026, 07:00:00",false,false,,Não identificado,,,false
76004,"Rocha Miranda, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ROCHA MIRANDA,,,-22.8519449,-43.34677,"14/02/2026, 17:00:00",false,false,,Briga,,,false
76004,"Rocha Miranda, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ROCHA MIRANDA,,,-22.8519449,-43.34677,"14/02/2026, 17:00:00",false,false,,Briga,,,false
75975,"Morro do Chaves (Complexo da Pedreira) - Barros Filho, Rio de Janeiro - RJ, 21515-000, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BARROS FILHO,,MORRO DO CHAVES (COMPLEXO DA PEDREIRA),-22.83352157,	-43.36290336,"14/02/2026, 18:56:00",true,true,PM (41 BPM),Disputa,,,false
75975,"Morro do Chaves (Complexo da Pedreira) - Barros Filho, Rio de Janeiro - RJ, 21515-000, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BARROS FILHO,,MORRO DO CHAVES (COMPLEXO DA PEDREIRA),-22.83352157,	-43.36290336,"14/02/2026, 18:56:00",true,true,PM (41 BPM),Disputa,,,false
75975,"Morro do Chaves (Complexo da Pedreira) - Barros Filho, Rio de Janeiro - RJ, 21515-000, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BARROS FILHO,,MORRO DO CHAVES (COMPLEXO DA PEDREIRA),-22.83352157,	-43.36290336,"14/02/2026, 18:56:00",true,true,PM (41 BPM),Disputa,,,false
75975,"Morro do Chaves (Complexo da Pedreira) - Barros Filho, Rio de Janeiro - RJ, 21515-000, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BARROS FILHO,,MORRO DO CHAVES (COMPLEXO DA PEDREIRA),-22.83352157,	-43.36290336,"14/02/2026, 18:56:00",true,true,PM (41 BPM),Disputa,,,false
75979,"R. Leopoldo, Morro do Andaraí - Andaraí, Rio de Janeiro - RJ, 20541-170, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANDARAI,,MORRO DO ANDARAI,-22.93276566967148,-43.25605544760713,"14/02/2026, 20:00:00",false,false,,Disputa,,,false
75996,"Avenida República do Chile - Centro, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CENTRO,,,-22.9092086,-43.1804378,"15/02/2026, 15:00:00",false,true,,Arrastão,,,false
75980,"Avenida Teixeira de Castro - Ramos, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RAMOS,,,-22.8522764,-43.2505887,"15/02/2026, 15:00:00",false,true,NI,Tentativa/Roubo,,Bar,false
75980,"Avenida Teixeira de Castro - Ramos, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RAMOS,,,-22.8522764,-43.2505887,"15/02/2026, 15:00:00",false,true,NI,Tentativa/Roubo,,Bar,false
75980,"Avenida Teixeira de Castro - Ramos, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RAMOS,,,-22.8522764,-43.2505887,"15/02/2026, 15:00:00",false,true,NI,Tentativa/Roubo,,Bar,false
75986,"Hospital Estadual Getúlio Vargas - Avenida Lobo Júnior - Penha Circular, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA CIRCULAR,,,-22.8389844,-43.284978,"15/02/2026, 16:00:00",false,false,,Não identificado,,,false
75998,"Favela Lote Mil - Taquara, Rio de Janeiro - RJ, 22723-320, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TAQUARA,,FAVELA LOTE MIL,-22.912267838909806,-43.40340976983643,"16/02/2026, 06:40:00",true,true,PM (18 BPM),Ação policial,,,false
75997,"Morro do Chaves - Barros Filho, Rio de Janeiro - RJ, 21515-000, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BARROS FILHO,,MORRO DO CHAVES (COMPLEXO DA PEDREIRA),-22.83352157	,-43.36290336,"16/02/2026, 10:00:00",true,true,PM (41 BPM),Ação policial,,,false
76036,"Batan - Realengo, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,REALENGO,,BATAN,-22.861477,-43.42191030000001,"16/02/2026, 15:00:00",false,false,,Não identificado,,Local de culto,false
76023,"Praça Dolomitas - Vila Kennedy, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8550286,-43.4921358,"17/02/2026, 07:00:00",false,false,,Disputa,,Ataques armados sobre rodas,false
76023,"Praça Dolomitas - Vila Kennedy, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,VILA KENNEDY,-22.8550286,-43.4921358,"17/02/2026, 07:00:00",false,false,,Disputa,,Ataques armados sobre rodas,false
76006,"Fazenda da Bica - Rua Inhare - Cascadura, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CASCADURA,,FAZENDA DA BICA,-22.8904637,-43.3317015,"17/02/2026, 18:00:00",false,true,,Homicidio/Tentativa,,,false
76014,"Rua Marcos de Macedo - Guadalupe, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,,-22.8400817,-43.3781194,"17/02/2026, 23:00:00",false,false,,Briga,,,false
76020,"Estrada da Pedra - Pedra de Guaratiba, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PEDRA DE GUARATIBA,,,-22.998988,-43.6487342,"18/02/2026, 05:00:00",false,false,,Homicidio/Tentativa,,,false
76022,"Medalhista Olimpico Ricardo Lucarelli Souza - Rua Frei Caneca - Centro, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CENTRO,,,-22.9145609,-43.201258,"18/02/2026, 17:45:00",false,false,,Disputa,,,false
76022,"Medalhista Olimpico Ricardo Lucarelli Souza - Rua Frei Caneca - Centro, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CENTRO,,,-22.9145609,-43.201258,"18/02/2026, 17:45:00",false,false,,Disputa,,,false
76022,"Medalhista Olimpico Ricardo Lucarelli Souza - Rua Frei Caneca - Centro, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CENTRO,,,-22.9145609,-43.201258,"18/02/2026, 17:45:00",false,false,,Disputa,,,false
76022,"Medalhista Olimpico Ricardo Lucarelli Souza - Rua Frei Caneca - Centro, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CENTRO,,,-22.9145609,-43.201258,"18/02/2026, 17:45:00",false,false,,Disputa,,,false
76042,"Av. Otávio Malta - Anil, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANIL,,,-22.9586935,-43.3431108,"19/02/2026, 14:30:00",false,false,,Homicidio/Tentativa,,,false
76040,"Morro do Fubá (Complexo do Fubá) - Cascadura, Rio de Janeiro - RJ, 21311-130, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CASCADURA,,MORRO DO FUBA (COMPLEXO DO FUBA),-22.892324971301786	,-43.33377861518315,"19/02/2026, 20:47:00",false,false,,Não identificado,,,false
76051,"R. Marquês de Olinda, Botafogo, Rio de Janeiro - RJ, 22251-040, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BOTAFOGO,,,-22.943569458588605,-43.18573242911378,"19/02/2026, 21:00:00",false,false,,Homicidio/Tentativa,,Bar,false
76045,"Boiuna - Taquara, Rio de Janeiro - RJ, 22723-205, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TAQUARA,,BOIUNA,-22.91243248	,-43.41451563,"20/02/2026, 05:00:00",true,true,"PC (41 DP, 26 DP)",Operação policial,,,true
76045,"Boiuna - Taquara, Rio de Janeiro - RJ, 22723-205, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TAQUARA,,BOIUNA,-22.91243248	,-43.41451563,"20/02/2026, 05:00:00",true,true,"PC (41 DP, 26 DP)",Operação policial,,,true
76045,"Boiuna - Taquara, Rio de Janeiro - RJ, 22723-205, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TAQUARA,,BOIUNA,-22.91243248	,-43.41451563,"20/02/2026, 05:00:00",true,true,"PC (41 DP, 26 DP)",Operação policial,,,true
76045,"Boiuna - Taquara, Rio de Janeiro - RJ, 22723-205, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TAQUARA,,BOIUNA,-22.91243248	,-43.41451563,"20/02/2026, 05:00:00",true,true,"PC (41 DP, 26 DP)",Operação policial,,,true
76087,"Catiri, Bangu, Rio de Janeiro - RJ, 21863-010, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,CATIRI,-22.85319795	,-43.47059105,"20/02/2026, 05:00:00",true,true,PC (DRACO-IE),Operação policial,,,false
76041,"Rua Alice Figueiredo - Riachuelo, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RIACHUELO,,,-22.9032769,-43.2539962,"20/02/2026, 06:15:00",true,true,PM (3 BPM),Ação policial,,,false
76052,"Catiri - Bangu, Rio de Janeiro - RJ, 21863-010, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,CATIRI,-22.85319795	,-43.47059105,"20/02/2026, 08:00:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false
76047,"R. Barata Ribeiro, Copacabana, Rio de Janeiro - RJ, 22040-002, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COPACABANA,,,-22.96629405884386,-43.18208842272338,"20/02/2026, 09:00:00",true,true," Segurança Presente",Ação policial,,Perseguição,false
76095,"Rua Carolina Machado - Bento Ribeiro, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BENTO RIBEIRO,,,-22.8642242,-43.3601925,"22/02/2026, 12:00:00",false,false,,Homicidio/Tentativa,,,false
76070,"Rua Agenor Sampaio, Ilha Do Governador, Rio de Janeiro, RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,JARDIM CARIOCA,,,-22.80875124374572,-43.18540159881528,"22/02/2026, 17:15:00",false,false,,Não identificado,,,false
76085,"Conjunto do Ipase - Vila Kosmos, Rio de Janeiro - RJ, 21210-840, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KOSMOS,,CONJUNTO DO IPASE,-22.84845508	,-43.30446505,"23/02/2026, 04:00:00",true,true,PM (41 BPM),Operação policial,,,false
76090,"Rua Clarimundo de Melo - Piedade, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PIEDADE,,,-22.8963018,-43.3125702,"23/02/2026, 11:40:00",false,true,,Homicidio/Tentativa,,,true
76090,"Rua Clarimundo de Melo - Piedade, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PIEDADE,,,-22.8963018,-43.3125702,"23/02/2026, 11:40:00",false,true,,Homicidio/Tentativa,,,true
76090,"Rua Clarimundo de Melo - Piedade, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PIEDADE,,,-22.8963018,-43.3125702,"23/02/2026, 11:40:00",false,true,,Homicidio/Tentativa,,,true
76098,"Estr. do Quitungo - Brás de Pina, Rio de Janeiro - RJ, 21215-564, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BRAS DE PINA,,,-22.830859390469744,-43.29344721262817,"24/02/2026, 01:27:00",false,false,,Não identificado,,,false
76106,"Morro do Sereno (Complexo da Penha) - Penha Circular, Rio de Janeiro - RJ, 21210-400, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA CIRCULAR,,MORRO DO SERENO (COMPLEXO DA PENHA),-22.84321827	,-43.29371418,"24/02/2026, 08:45:00",false,false,,Não identificado,,,false
76121,"Rua Carmo do Cajuru - Loteamento Vila Camorim, Jacarepaguá, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,JACAREPAGUA,,LOTEAMENTO VILA CAMORIM,-22.9657293,-43.4136983,"24/02/2026, 14:40:00",false,true,,Tentativa/Roubo,,,false
76122,"Estrada do Outeiro Santo - Taquara, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TAQUARA,,,-22.9311931,-43.3889338,"24/02/2026, 15:00:00",false,true,,Tentativa/Roubo,,,false
76117,"Rua Uranos - Ramos, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RAMOS,,,-22.8556733,-43.259801,"24/02/2026, 17:00:00",true,true,PM (16 BPM),Ação policial,,Perseguição,false
76114,"Igreja Matriz de São Jorge - Quintino RJ - Rua Clarimundo de Melo - Quintino Bocaiúva, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,QUINTINO BOCAIUVA,,,-22.8944034,-43.321228,"25/02/2026, 04:02:00",false,false,,Não identificado,,,false
76120,"Av. das Américas - Barra da Tijuca, Rio de Janeiro - RJ, 22640-100, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BARRA DA TIJUCA,,,-23.000390818061042,-43.345345985975456,"25/02/2026, 06:25:00",false,true,,Tentativa/Roubo,,,false
76126,"Av. Brás de Pina, Penha Circular, Rio de Janeiro - RJ, 21210-673, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PENHA CIRCULAR,,,-22.83938665714834,-43.29612649181825,"25/02/2026, 07:00:00",true,true,PM (16 BPM),Tentativa/Roubo de cargas,,,false
76150,"Linha Amarela - Inhaúma, Rio de Janeiro - RJ, 20760-060, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,INHAUMA,,,-22.88124886063381,-43.281793711079786,"25/02/2026, 07:00:00",true,true,PM (BPVE),Tentativa/Roubo,,,false
76150,"Linha Amarela - Inhaúma, Rio de Janeiro - RJ, 20760-060, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,INHAUMA,,,-22.88124886063381,-43.281793711079786,"25/02/2026, 07:00:00",true,true,PM (BPVE),Tentativa/Roubo,,,false
76132,"Estrada da Posse, São Vitor - Santíssimo, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTISSIMO,SAO VITOR,,-22.876891,-43.5295496,"25/02/2026, 12:00:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false
76131,"Complexo do Chapadão - Costa Barros, Rio de Janeiro - RJ, 21650-020, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,COMPLEXO DO CHAPADAO,-22.82326393	,-43.37707903,"25/02/2026, 12:00:00",true,true,PM (41 BPM),Ação policial,,,false
76134,"Favela da Flexal (Morro da GB) - Engenho da Rainha, Rio de Janeiro - RJ, 20766-650, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ENGENHO DA RAINHA,,FAVELA DA FLEXAL (MORRO DA GB),-22.8644633,	-43.2955654,"25/02/2026, 16:20:00",false,false,,Não identificado,,,false
76166,"Avenida Rainha Elisabeth da Bélgica - Copacabana, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COPACABANA,,,-22.9850947,-43.1913672,"25/02/2026, 17:00:00",false,false,,Tentativa/Roubo,,,false
76137,"Rua Nove, Vila do João (Complexo da Maré) - Maré, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,VILA DO JOAO (COMPLEXO DA MARE),-22.8563354,-43.2436128,"26/02/2026, 01:55:00",true,true,"PM (COE, 22 BPM, BOPE)",Operação policial,,,true
76137,"Rua Nove, Vila do João (Complexo da Maré) - Maré, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,VILA DO JOAO (COMPLEXO DA MARE),-22.8563354,-43.2436128,"26/02/2026, 01:55:00",true,true,"PM (COE, 22 BPM, BOPE)",Operação policial,,,true
76137,"Rua Nove, Vila do João (Complexo da Maré) - Maré, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,VILA DO JOAO (COMPLEXO DA MARE),-22.8563354,-43.2436128,"26/02/2026, 01:55:00",true,true,"PM (COE, 22 BPM, BOPE)",Operação policial,,,true
76137,"Rua Nove, Vila do João (Complexo da Maré) - Maré, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,VILA DO JOAO (COMPLEXO DA MARE),-22.8563354,-43.2436128,"26/02/2026, 01:55:00",true,true,"PM (COE, 22 BPM, BOPE)",Operação policial,,,true
76142,"Via Expressa Pres. João Goulart, Vila do Pinheiro - Maré, Rio de Janeiro - RJ, 21042-001, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,VILA DO PINHEIRO (COMPLEXO DA MARE),-22.861477091240662,-43.237205147781005,"26/02/2026, 03:25:00",true,true,"PM (COE, 22 BPM, BOPE)",Operação policial,,,false
76153,"Conjunto Manguariba - Paciência, Rio de Janeiro - RJ, 23065-280, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PACIENCIA,,CONJUNTO MANGUARIBA,-22.8733079,-43.63162569,"26/02/2026, 05:00:00",true,true,"PC (DRF-CAP, DRFA-CAP)",Ação policial,,,false
76153,"Conjunto Manguariba - Paciência, Rio de Janeiro - RJ, 23065-280, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PACIENCIA,,CONJUNTO MANGUARIBA,-22.8733079,-43.63162569,"26/02/2026, 05:00:00",true,true,"PC (DRF-CAP, DRFA-CAP)",Ação policial,,,false
76148,"Av. Min. Edgard Romero - Madureira, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MADUREIRA,,,-22.8687528,-43.335148,"26/02/2026, 07:00:00",true,true,PM (9 BPM),Tentativa/Roubo,,Perseguição,false
76152,"Rua Prefeito Olímpio de Melo - Benfica, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BENFICA,,,-22.8941892,-43.2390668,"26/02/2026, 11:00:00",false,false,,Tiros a esmo,,,false
76160,"Ladeira da Glória - Glória, Rio de Janeiro - RJ, 22211-120, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GLORIA,,,-22.921639038353906,-43.17614251163941,"26/02/2026, 17:00:00",true,true,"PM (2 BPM, 3 BPM), PC (15 DP)",Ação policial,,Perseguição,false
76157,"Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, 21371-430, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VICENTE DE CARVALHO,,MORRO DO JURAMENTO (COMPLEXO DO JURAMENTO),-22.860558330276074	,-43.31652059476989,"26/02/2026, 18:45:00",false,false,,Não identificado,,,false
76158,"Gardênia Azul, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GARDENIA AZUL,,,-22.9582037,-43.3529536,"26/02/2026, 19:20:00",false,false,,Não identificado,,,false
76159,"Morro do Andaraí - Andaraí, Rio de Janeiro - RJ, 20541-240, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANDARAI,,MORRO DO ANDARAI,-22.93296722	,-43.25643623,"27/02/2026, 03:00:00",true,true,PM (BOPE),Operação policial,,,false
76182,"R. Pompílio de Albuquerque - Encantado, Rio de Janeiro - RJ, 20745-125, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ENCANTADO,,,-22.9002536,-43.303541,"27/02/2026, 18:48:00",false,false,,Não identificado,,,false
76193,"Av. Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ, 22620-172, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BARRA DA TIJUCA,,,-23.01094923562038,-43.33211182522278,"28/02/2026, 07:00:00",false,false,,Tentativa/Roubo,,,false
76195,"Catiri - Bangu, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,CATIRI,-22.8515326,-43.4642396,"28/02/2026, 13:09:00",false,false,,Não identificado,,,false
77119,"Morro do Cruz - Andaraí, Rio de Janeiro - RJ, 20530-530, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANDARAI,,MORRO DO CRUZ,-22.930738,-43.251766,"02/03/2026, 00:00:00",false,false,,Disputa,,,false
77120,"Morro do Cruz - Andaraí, Rio de Janeiro - RJ, 20530-530, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANDARAI,,MORRO DO CRUZ,-22.930738,-43.251766,"02/03/2026, 01:45:00",false,false,,Disputa,,,false
76215,"R. Nuporanga, Morro da Caixa D'água - Tanque, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TANQUE,,MORRO DA CAIXA D'AGUA (TANQUE),-22.9140721,-43.3593491,"02/03/2026, 10:00:00",true,true,PM (18 BPM); PC (41 DP),Operação policial,,,false
76229,"Estrada Grajaú-Jacarepaguá - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,FREGUESIA (JACAREPAGUA),,,-22.924612,-43.3148407,"03/03/2026, 02:00:00",false,false,,Não identificado,,,false
76223,"Morro do Andaraí - Andaraí, Rio de Janeiro - RJ, 20541-240, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANDARAI,,MORRO DO ANDARAI,-22.93296722	,-43.25643623,"03/03/2026, 02:57:00",true,true,PM (6 BPM),Operação policial,,,false
76228,"Morro do Andaraí - Andaraí, Rio de Janeiro - RJ, 20541-240, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANDARAI,,MORRO DO ANDARAI,-22.93296722	,-43.25643623,"03/03/2026, 05:45:00",true,true,PM (6 BPM),Operação policial,,,false
76250,"Estrada do Campinho - Campo Grande, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAMPO GRANDE,,,-22.8961263,-43.5799232,"03/03/2026, 11:00:00",false,false,,Disputa,,,false
76250,"Estrada do Campinho - Campo Grande, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAMPO GRANDE,,,-22.8961263,-43.5799232,"03/03/2026, 11:00:00",false,false,,Disputa,,,false
76249,"Rua Horizontina - Inhoaíba, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,INHOAIBA,,,-22.8976762,-43.5919478,"03/03/2026, 11:00:00",false,false,,Disputa,,,false
76249,"Rua Horizontina - Inhoaíba, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,INHOAIBA,,,-22.8976762,-43.5919478,"03/03/2026, 11:00:00",false,false,,Disputa,,,false
76249,"Rua Horizontina - Inhoaíba, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,INHOAIBA,,,-22.8976762,-43.5919478,"03/03/2026, 11:00:00",false,false,,Disputa,,,false
76256,"Complexo do Lins - Lins de Vasconcelos, Rio de Janeiro - RJ, 20725-140, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,LINS DE VASCONCELOS,,COMPLEXO DO LINS,-22.91534468,	-43.28452174,"03/03/2026, 12:00:00",true,true,PM (CPP),Ação policial,,,false
76255,"Av. Dom Hélder Câmara - Manguinhos, Rio de Janeiro - RJ, 20911-291, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MANGUINHOS,,,-22.881303982095186,-43.25677232034606,"03/03/2026, 13:00:00",true,true,PM (UPP JACAREZINHO),Ação policial,,,false
76258,"Vila do João - Maré, Rio de Janeiro - RJ, 21046-415, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,VILA DO JOAO (COMPLEXO DA MARE),-22.870927062707118,-43.23792728675119,"04/03/2026, 01:55:00",true,true,"PM (BOPE, BPCHQ, 22 BPM, BAC, GAM, BTM, BPVE)",Operação policial,,Perseguição,false
76260,"Barreira do Vasco - Rua Ricardo Machado - Vasco da Gama, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SAO CRISTOVAO,,BARREIRA DO VASCO,-22.8895526,-43.2290306,"04/03/2026, 04:20:00",true,true,PM; PC (DRFC-CAP),Operação policial,,,false
76272,"Rua Rêgo Lopes - Tijuca, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,,-22.9253569,-43.2233832,"04/03/2026, 18:30:00",false,false,,Não identificado,,,false
76271,"Morro da Fazenda (Complexo da Serrinha) - Vaz Lobo, Rio de Janeiro - RJ, 21361-000, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VAZ LOBO,,MORRO DA FAZENDA (COMPLEXO DA SERRINHA),-22.85981345	,-43.32597095,"04/03/2026, 19:50:00",false,false,,Não identificado,,,false
76274,"Morro do Fubá (Complexo do Fubá) - Cascadura, Rio de Janeiro - RJ, 21311-130, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CASCADURA,,MORRO DO FUBA (COMPLEXO DO FUBA),-22.892324971301786	,-43.33377861518315,"04/03/2026, 21:24:00",false,false,,Não identificado,,,false
76314,"Av. das Américas - Barra da Tijuca, Rio de Janeiro - RJ, 22640-100, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BARRA DA TIJUCA,,,-23.003065815955885,-43.3240730338684,"04/03/2026, 23:00:00",false,false,,Tentativa/Roubo,,,false
76273,"Rua Santa Alexandrina, Rio Comprido, Rio de Janeiro, Rio de Janeiro, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RIO COMPRIDO,,,-22.9254939,-43.2089617,"05/03/2026, 00:23:00",false,false,,Não identificado,,,false
76275,"Metral - Vila Kennedy, Rio de Janeiro - RJ, 23095-700, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KENNEDY,,METRAL (VILA KENNEDY),-22.85546741,	-43.49702036,"05/03/2026, 04:18:00",true,true,PM (BOPE),Operação policial,,,false
76625,"Jacarezinho - Jacarezinho, Rio de Janeiro - RJ, 20973-150, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,JACAREZINHO,,JACAREZINHO,-22.88736296	,-43.25766105,"05/03/2026, 12:00:00",false,true,,Tentativa/Roubo,,,false
76282,"Conjunto Guandu - Santa Cruz, Rio de Janeiro - RJ, 23570-150, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTA CRUZ,,CONJUNTO GUANDU,-22.9007739801193	,-43.70529926252208,"05/03/2026, 12:00:00",false,false,,Disputa,,,true
76282,"Conjunto Guandu - Santa Cruz, Rio de Janeiro - RJ, 23570-150, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTA CRUZ,,CONJUNTO GUANDU,-22.9007739801193	,-43.70529926252208,"05/03/2026, 12:00:00",false,false,,Disputa,,,true
76282,"Conjunto Guandu - Santa Cruz, Rio de Janeiro - RJ, 23570-150, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTA CRUZ,,CONJUNTO GUANDU,-22.9007739801193	,-43.70529926252208,"05/03/2026, 12:00:00",false,false,,Disputa,,,true
